Category,Competition Date,Competition Title,FIRST,Final,LAST,Nation,Points,Qualification,Rank,StartNr,Semifinal,Qualification 1,Qualification 2
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Robin,,CASEY,IRL,39.15,,40,150.0,,"28+42.,28+42.","27+36.,27+36."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Ingrid,,KINDLIHAGEN,NOR,39.47,,41,176.0,,"31+41.,31+41.","26+38.,26+38."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Anna,,DE SOUZA,IRL,39.5,,42,180.0,,"33+39.,33+39.","25+39.,25+39."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Ludovica,,MERENDI,ITA,40.3,,43,160.0,,"34+35.,34+35.","23+44.,23+44."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Erica,,VELEV,BUL,44.43,,44,155.0,,"26+47.,26+47.","25 42.,25 42."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Perrine,,BIEUX,LUX,45.72,,45,159.0,,"27+43.,27+43.","22+46.,22+46."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Marta,,KLIMASZEWSKA,POL,45.72,,45,177.0,,"27+43.,27+43.","22+46.,22+46."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Eszter,,RIESING,HUN,46.22,,47,137.0,,"26 48.,26 48.","23+44.,23+44."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Daria,,NESTERENKO,UKR,46.74,,48,146.0,,"27 46.,27 46.","22+46.,22+46."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Yael,,LIPOWEZKI,ISR,47.37,,49,156.0,,"27+43.,27+43.","21+51.,21+51."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Réka,,SÁNDOR,HUN,48.73,,50,163.0,,"22 50.,22 50.","22+46.,22+46."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Anastasiia,,TARNOVETSKA,UKR,49.5,,51,166.0,,"25+49.,25+49.","22 50.,22 50."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Sofia,,REZTSOVA,RUS,51.5,,52,131.0,,"19+51.,19+51.","10+52.,10+52."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Aleksandra,Top,TOTKOVA,BUL,9.49,,1,60.0,,"Top1.,Top1.","Top1.,Top1."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Oriane,51,BERTONE,FRA,9.49,,2,30.0,,"Top1.,Top1.","Top1.,Top1."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Markéta,48+,JANOŠOVÁ,CZE,9.49,,3,49.0,,"Top1.,Top1.","Top1.,Top1."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Ema,47+,SELIŠKAR,SLO,9.49,,4,43.0,,"Top1.,Top1.","Top1.,Top1."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Sabina,45+,VAN ESSEN,NED,9.49,,5,45.0,,"Top1.,Top1.","Top1.,Top1."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Novak,42,LIZA,SLO,9.49,,6,8.0,,"Top1.,Top1.","Top1.,Top1."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Emilia,41+,WARENSKI,AUT,9.49,,7,29.0,,"Top1.,Top1.","Top1.,Top1."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Sara,41+,COPAR,SLO,9.49,,8,47.0,,"Top1.,Top1.","Top1.,Top1."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Gwen,41,MORGAN,GBR,9.49,,9,1.0,,"Top1.,Top1.","Top1.,Top1."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Lea,39+,KEMPF,AUT,9.49,,10,9.0,,"Top1.,Top1.","Top1.,Top1."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Gal·la,37+,PÉREZ PETANAS,ESP,9.49,,11,4.0,,"Top1.,Top1.","Top1.,Top1."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Viola,34+,BATTISTELLA,ITA,9.49,,12,24.0,,"Top1.,Top1.","Top1.,Top1."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Lena,34,SCHRITTWIESER,AUT,9.49,,13,50.0,,"Top1.,Top1.","Top1.,Top1."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Evi,34,NIEDERWOLFSGRUBER,ITA,9.49,,14,27.0,,"Top1.,Top1.","Top1.,Top1."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Anja,,KÖHLER,SUI,14.07,,15,31.0,,"45+15.,45+15.","Top1.,Top1."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Saula,,LERONDEL,FRA,14.07,,15,12.0,,"45+15.,45+15.","Top1.,Top1."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Annika,,STÖCKL,AUT,14.07,,15,61.0,,"45+15.,45+15.","Top1.,Top1."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Karolina,,GENDOVA,CZE,16.43,,18,44.0,,"43 22.,43 22.","Top1.,Top1."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Louna,,DESHAYES,FRA,17.83,,19,40.0,,"42 26.,42 26.","Top1.,Top1."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Marilu,,SOMMER,SUI,17.83,,19,28.0,,"42 26.,42 26.","Top1.,Top1."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Hannah,,KERR,GBR,18.65,,21,6.0,,"41+28.,41+28.","Top1.,Top1."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Eva,,KOROSTELEVA,RUS,21.11,,22,48.0,,"45+15.,45+15.","39+27.,39+27."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Emma,,TABERNIG,AUT,21.49,,23,20.0,,"36+38.,36+38.","Top1.,Top1."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Ekaterina,,ZAVIALOVA,RUS,22.72,,24,3.0,,"35+43.,35+43.","Top1.,Top1."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Edel,,LEMVIK,NOR,23.47,,25,22.0,,"45 19.,45 19.","37 29.,37 29."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Ella,,KERRY,HUN,23.95,,26,33.0,,"43 22.,43 22.","40 25.,40 25."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Lara,,KMOCH,CRO,26.38,,27,14.0,,"41+28.,41+28.","40+24.,40+24."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Erin,,MCNEICE,GBR,27.56,,28,10.0,,"42+24.,42+24.","36+30.,36+30."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Ronja,,FUNK,GER,27.57,,29,41.0,,"44+20.,44+20.","34+34.,34+34."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Sunniva,,ØVRE-EIDE,NOR,28.25,,30,42.0,,"43+21.,43+21.","34+34.,34+34."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Eva,,PUHAR,SLO,28.79,,31,56.0,,"40+31.,40+31.","40 25.,40 25."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Ilia,,WIELAND,SUI,29.98,,32,35.0,,"41+28.,41+28.","36+30.,36+30."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Federica,,PAPETTI,ITA,30.51,,33,59.0,,"42+24.,42+24.","34+34.,34+34."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Hana,,ŠIKULOVÁ,CZE,31.97,,34,17.0,,"37 36.,37 36.","39 28.,39 28."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Lana,,BAKIĆ,CRO,32.75,,35,15.0,,"40+31.,40+31.","36 33.,36 33."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Louise,,FLOCKHART,GBR,34.55,,36,7.0,,"36+38.,36+38.","36+30.,36+30."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Haizea,,OSES SÁIZ,ESP,35.14,,37,37.0,,"40+31.,40+31.","34+34.,34+34."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Valeriia,,VERETENINA,RUS,36.47,,38,23.0,,"39+35.,39+35.","34+34.,34+34."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Zuzanna,,MIENTUS,POL,37.24,,39,26.0,,"37 36.,37 36.","34+34.,34+34."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Lela,,HENTSCHEL,SUI,38.24,,40,39.0,,"40+31.,40+31.","32+45.,32+45."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Lucija,,BRKIĆ,CRO,39.47,,41,2.0,,"36 40.,36 40.","34+34.,34+34."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Leonie,,MUTH,GER,41.12,,42,52.0,,"34+44.,34+44.","34+34.,34+34."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Martina,,DUSANKOVA,CZE,41.81,,43,18.0,,"33 46.,33 46.","34+34.,34+34."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Adriana Beverly,,LLEDÓ GÓMEZ,ESP,42.23,,44,36.0,,"36 40.,36 40.","33+43.,33+43."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Giulia,,BERNARDINI,ITA,43.9,,45,13.0,,"36 40.,36 40.","31+46.,31+46."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Bar,,SNIR,ISR,45.73,,46,54.0,,"34+44.,34+44.","31+46.,31+46."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Silke,,DEWITTE,BEL,47.1,,47,58.0,,"30+51.,30+51.","33+43.,33+43."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Sofia,,DURKOVA,SVK,48.24,,48,5.0,,"32+47.,32+47.","31 49.,31 49."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Edith,,SAVENIJE,NED,49.44,,49,38.0,,"29+52.,29+52.","31+46.,31+46."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Jeanne,,KREUSCH,BEL,50.0,,50,53.0,,"31+50.,31+50.","30+50.,30+50."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Dorota,,BULANDOVA,SVK,50.17,,51,16.0,,"32+47.,32+47.","28 53.,28 53."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Emilia,,MERZ,GER,51.44,,52,46.0,,"32 49.,32 49.","27+54.,27+54."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Maya,,SHEMEN,ISR,51.99,,53,21.0,,"28+53.,28+53.","30 51.,30 51."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Eni,,MALENICA,CRO,55.5,,54,25.0,,"27+54.,27+54.","26+55.,26+55."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Katarina,,VALEKOVA,SVK,55.86,,55,62.0,,"20 60.,20 60.","28+52.,28+52."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Yael,,SINAI,ISR,56.72,,56,51.0,,"27+54.,27+54.","25+58.,25+58."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Olesia,,LENARTOVICH,RUS,56.99,,57,57.0,,"22+58.,22+58.","26+55.,26+55."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Maria,,NEDELCHEVA,BUL,57.45,,58,32.0,,"27+54.,27+54.","24 60.,24 60."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Ysaline,,DAELE,BEL,57.48,,59,11.0,,"20+59.,20+59.","26+55.,26+55."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Barbora,,CEMANOVA,SVK,57.75,,60,55.0,,"26+57.,26+57.","25+58.,25+58."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Nolwenn,51+,ARC,FRA,1.73,,1,266.0,,"44+1.,44+1.","Top1.,Top1."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Eliska,50+,ADAMOVSKA,CZE,3.46,,2,265.0,,"39+4.,39+4.","Top1.,Top1."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Eva Maria,47+,HAMMELMÜLLER,AUT,3.74,,3,249.0,,"43 2.,43 2.","45+6.,45+6."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Noa,45,SHIRAN,ISR,3.0,,4,252.0,,"42+3.,42+3.","Top1.,Top1."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Mattea,44+,PÖTZI,AUT,4.24,,5,256.0,,"34+6.,34+6.","Top1.,Top1."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Chiara,43.5+,SCHAFFERER,AUT,6.71,,6,253.0,,"35+5.,35+5.","45 9.,45 9."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Daria,40+,VERETENINA,RUS,5.34,,7,246.0,,"31+8.,31+8.","Top1.,Top1."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Celina,38+,SCHOIBL,AUT,8.15,,8,240.0,,"31+8.,31+8.","45+6.,45+6."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Léa,33+,DELACQUIS,FRA,7.0,,9,260.0,,"34 7.,34 7.","45+6.,45+6."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Mia Stöver,32+,WOLLEBAEK,NOR,10.22,,10,257.0,,"31+8.,31+8.","42+11.,42+11."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Zoe,,PEETERMANS,GBR,11.83,,11,247.0,,"30+14.,30+14.","43+10.,43+10."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Thea,,CAMERON,GBR,13.46,,12,254.0,,"31 12.,31 12.","41+14.,41+14."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Eliska,,NOVOTNA,CZE,13.46,,12,255.0,,"31 12.,31 12.","41+14.,41+14."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Leonie,,LOCHNER,GER,14.36,,14,250.0,,"30 15.,30 15.","42 12.,42 12."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Roxana,,WIENAND,GER,14.36,,14,239.0,,"30 15.,30 15.","42 12.,42 12."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Käthe,,ATKINS,GER,14.46,,16,258.0,,"31+8.,31+8.","35 22.,35 22."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Martina,,DE PRETO,ITA,16.75,,17,248.0,,"30 15.,30 15.","39+16.,39+16."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Anastasiia,,EVGENEVA,RUS,16.75,,17,238.0,,"30 15.,30 15.","39+16.,39+16."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",valentine,,MANGIN,FRA,17.97,,19,241.0,,"29+19.,29+19.","39+16.,39+16."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Lucie,,VAILLANT BULTEL,FRA,19.74,,20,264.0,,"29 20.,29 20.","37+19.,37+19."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Cathinka,,TILBORGHS,BEL,21.49,,21,269.0,,"27 22.,27 22.","35+21.,35+21."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Hannah,,HERMANN,SUI,22.14,,22,263.0,,"25+24.,25+24.","37 20.,37 20."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Freja,,DUNCAN,SWE,22.64,,23,245.0,,"29 20.,29 20.","31+25.,31+25."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Nora,,RAINER,ITA,23.49,,24,261.0,,"26 23.,26 23.","32+24.,32+24."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Jael,,GERBER,SUI,23.74,,25,242.0,,"25+24.,25+24.","34+23.,34+23."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Vella,,NEDELCHEVA,BUL,26.5,,26,243.0,,"14+27.,14+27.","23+26.,23+26."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Signe Ingvarda,,ØYE,NOR,26.5,,26,244.0,,"16 26.,16 26.","21+27.,21+27."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Alberto,Top,GINÉS LÓPEZ,ESP,2.45,,1,219.0,,"Top1.,Top1.","Top1.,Top1."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Paul,53+,JENFT,FRA,2.45,,2,203.0,,"Top1.,Top1.","Top1.,Top1."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Hamish,51,MCARTHUR,GBR,3.87,,3,222.0,,"Top1.,Top1.","46+4.,46+4."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Andrej,51,POLAK,SLO,3.87,,4,202.0,,"Top1.,Top1.","46+4.,46+4."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Davide Marco,48+,COLOMBO,ITA,3.74,,5,200.0,,"40 7.,40 7.","Top1.,Top1."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Thomas,48,PODOLAN,AUT,6.6,,6,214.0,,"Top1.,Top1.","43+14.,43+14."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Giorgio,47+,TOMATIS,ITA,9.95,,7,223.0,,"39+8.,39+8.","44+10.,44+10."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Diego,46,FOURBET,FRA,9.33,,8,226.0,,"40+6.,40+6.","43+14.,43+14."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Ties,44,VANCRAEYNEST,BEL,7.75,,9,210.0,,"37+12.,37+12.","46+4.,46+4."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Leto,43+,CAVÉ,NED,8.75,,10,199.0,,"39+8.,39+8.","45 8.,45 8."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Anej,,BATAGELJ,SLO,10.91,,11,209.0,,"36+13.,36+13.","45+7.,45+7."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Jan,,VOPAT,CZE,11.0,,12,186.0,,"39 11.,39 11.","44+10.,44+10."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Paolo,,STERNI,ITA,14.58,,13,227.0,,"32 24.,32 24.","45 8.,45 8."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Semen,,OVCHINNIKOV,RUS,14.87,,14,204.0,,"36+13.,36+13.","44 13.,44 13."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Nicolò,,BALDUCCI,ITA,15.87,,15,228.0,,"39+8.,39+8.","35 28.,35 28."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Andreas,,HOFHERR,AUT,16.49,,16,216.0,,"36+13.,36+13.","41 16.,41 16."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Lucas,,DUFROS,FRA,17.0,,17,212.0,,"36+13.,36+13.","39+17.,39+17."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Dario,,JOST,SUI,17.73,,18,207.0,,"36+13.,36+13.","38+18.,38+18."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Johannes,,HOFHERR,AUT,19.48,,19,198.0,,"28+34.,28+34.","44+10.,44+10."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Mischa,,RADT,NED,20.62,,20,191.0,,"36+13.,36+13.","35.5+24.,35.5+24."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Finley,,WOOD,GBR,20.62,,20,229.0,,"36+13.,36+13.","35.5+24.,35.5+24."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Daniel,,SMITH,GBR,21.42,,22,234.0,,"36+13.,36+13.","35+27.,35+27."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Jakub,,ZIETEK,POL,22.25,,23,233.0,,"33 22.,33 22.","36+22.,36+22."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Maximilian,,LENZ,AUT,22.56,,24,230.0,,"30+27.,30+27.","38+18.,38+18."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Geva,,LEVIN,ISR,23.69,,25,221.0,,"36+13.,36+13.","33+33.,33+33."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Petar,,ATANASOV,BUL,25.76,,26,205.0,,"30 29.,30 29.","36+22.,36+22."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Jáchym,,CINK,CZE,26.49,,27,235.0,,"32+23.,32+23.","34+29.,34+29."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Christoph,,BRÄUER,AUT,27.61,,28,206.0,,"32 24.,32 24.","34+29.,34+29."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Michel,,ERNI,SUI,28.06,,29,195.0,,"27+36.,27+36.","37+21.,37+21."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Cedric Lluc,,MILLES,GER,29.37,,30,201.0,,"28+34.,28+34.","35.5+24.,35.5+24."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Marek,,JELIGA,CZE,30.33,,31,224.0,,"22+45.,22+45.","38 20.,38 20."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Hristo,,OURUMOV,BUL,30.8,,32,232.0,,"30+27.,30+27.","32+34.,32+34."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Luca,,FERRARI,BEL,30.82,,33,218.0,,"32 24.,32 24.","31+37.,31+37."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Vivian,,FUMEAUX,SUI,34.57,,34,231.0,,"30 29.,30 29.","29+40.,29+40."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Dimitar,,RUSEV,BUL,34.6,,35,237.0,,"29+31.,29+31.","31+37.,31+37."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Hlib,,SUKHOVOI,UKR,34.93,,36,196.0,,"27 40.,27 40.","34+29.,34+29."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Albert,,MUSIL,CZE,35.72,,37,185.0,,"29+31.,29+31.","29+40.,29+40."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Matey,,MITSEV,BUL,35.79,,38,187.0,,"25 42.,25 42.","34+29.,34+29."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Jasper,,VAN MALDEREN,BEL,35.97,,39,190.0,,"27+36.,27+36.","32+34.,32+34."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Ludvig,,HULT,SWE,37.23,,40,225.0,,"29 33.,29 33.","29 42.,29 42."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Paul,,BRAND,NED,39.34,,41,220.0,,"24+43.,24+43.","32 36.,32 36."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Örjan,,RÖDLAND VAAGE,NOR,40.89,,42,189.0,,"24 44.,24 44.","31+37.,31+37."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Lawrence,,BOGESCHDORFER,AUT,41.31,,43,213.0,,"27+36.,27+36.","24 45.,24 45."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Samuel,,STEFANIK,SVK,41.98,,44,215.0,,"27+36.,27+36.","23+47.,23+47."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Jakub,,FABRIC,SVK,42.23,,45,208.0,,"26+41.,26+41.","24+43.,24+43."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Marius,,AUDENIS,SUI,44.73,,46,193.0,,"22+45.,22+45.","24+43.,24+43."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Tobias,,REIDEL,NOR,46.73,,47,217.0,,"17 48.,17 48.","24 45.,24 45."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Piotr,,SALACH,POL,46.99,,48,211.0,,"22+45.,22+45.","23 48.,23 48."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Mor,,OFER,ISR,49.25,,49,194.0,,"15+49.,15+49.","21+49.,21+49."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Sindre Aarø,,MAULAND,NOR,50.74,,50,236.0,,"15 51.,15 51.","18 50.,18 50."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Lior,,AVNI,ISR,51.22,,51,197.0,,"15+49.,15+49.","10 53.,10 53."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Mykhailo,,DRACHENKO,UKR,51.75,,52,188.0,,"15 51.,15 51.","10+52.,10+52."
lead,2  - 4 August 2019,"European Youth Cup (S,L) - Imst (AUT) 2019",Lars,,MATRE,NOR,51.99,,53,192.0,,"13+53.,13+53.","14 51.,14 51."
